45.84378238100,,"0",577154.16423999995,3854783.73255999992,"38",34.83241897800,"05120001"
45.84398080200,,"0",577172.12128099997,3854806.07732000016,"38",34.83261909200,"05120001"
45.84305007700,,"0",577086.98877099995,3854808.51431000000,"38",34.83264752100,"05120001"
45.84263934100,,"0",577049.08752499998,3854849.06716000009,"38",34.83301604600,"05120001"
45.84235699700,,"0",577023.11929499998,3854866.79039000021,"38",34.83317781800,"05120001"
45.84251380000,,"0",577038.27972600004,3854769.00486999983,"38",34.83229496600,"05120001"
45.84287765700,,"0",577071.59883399995,3854763.60866999999,"38",34.83224378600,"05120001"
45.84237677500,,"0",577025.95730699995,3854744.21898999996,"38",34.83207241200,"05120001"
45.84207483200,,"0",576998.03476299997,3854781.21439999994,"38",34.83240810300,"05120001"
45.84175361200,,"0",576968.61360499996,3854786.75337000005,"38",34.83246027300,"05120001"
45.84174583900,,"0",576968.09230000002,3854764.17036999995,"38",34.83225668800,"05120001"
45.84188472900,,"0",576980.81680200004,3854761.38554000016,"38",34.83223061500,"05120001"
45.84343191800,,"0",577122.78706200002,3854703.85082999989,"38",34.83170108700,"05120001"
45.84372133400,,"0",577149.17715799995,3854712.93720000004,"38",34.83178101500,"05120001"
45.84382753000,,"0",577158.96920399996,3854703.35162999993,"38",34.83169384200,"05120001"
45.84409292800,,"0",577183.40800000005,3854683.30873999977,"38",34.83151126700,"05120001"
45.84434863300,,"0",577206.91917600005,3854668.17419999978,"38",34.83137301900,"05120001"
45.84113664100,,"0",576911.82647400000,3854830.50450999988,"38",34.83285906000,"05120001"
45.84144356100,,"0",576939.72205500002,3854850.91711999988,"38",34.83304100500,"05120001"
45.84175704000,,"0",576967.94853000005,3854903.35700999992,"38",34.83351170500,"05120001"
45.84189620100,,"0",576980.57682800002,3854914.96320000011,"38",34.83361539900,"05120001"
45.84188319300,,"0",576979.26625300001,3854929.38462000014,"38",34.83374553200,"05120001"
45.84233240400,,"0",577020.57027899998,3854902.52226000000,"38",34.83350019500,"05120001"
45.84242878400,,"0",577029.19150399999,3854925.42293999996,"38",34.83370603100,"05120001"
45.84263709800,,"0",577048.37600100006,3854909.34679999994,"38",34.83355962400,"05120001"
45.84212691600,,"0",577001.04035000002,3854990.52455999982,"38",34.83429516500,"05120001"
45.84184994400,,"0",576975.59427600005,3855004.62281000009,"38",34.83442421100,"05120001"
45.84172629700,,"0",576964.16492600006,3855019.21406000014,"38",34.83455664100,"05120001"
45.84120928400,,"0",576917.24309400003,3854976.72734999983,"38",34.83417710000,"05120001"
45.84138427100,,"0",576933.66862100002,3854926.20697999978,"38",34.83372033000,"05120001"
45.84115229300,,"0",576912.30355399998,3854944.29174999986,"38",34.83388501100,"05120001"
45.84070192200,,"0",576871.85212000005,3854856.84039000003,"38",34.83309954500,"05120001"
45.84041690100,,"0",576845.59023800003,3854880.43929000013,"38",34.83331431400,"05120001"
45.84055312800,,"0",576857.94480499998,3854892.71487999987,"38",34.83342406600,"05120001"
45.84048286000,,"0",576851.36690300005,3854910.87459000014,"38",34.83358830400,"05120001"
45.84370397400,,"0",577144.97480400000,3855023.79544000002,"38",34.83458425200,"05120001"
45.84385118900,,"0",577158.38605500001,3855029.83393000020,"38",34.83463768200,"05120001"
45.84371997300,,"0",577146.12763600005,3855060.67026000004,"38",34.83491665400,"05120001"
45.84500013200,,"0",577263.43673800002,3855031.51942999987,"38",34.83464490500,"05120001"
45.84522084000,,"0",577283.56520700001,3855037.94331000000,"38",34.83470129800,"05120001"
45.84542125700,,"0",577302.05016300001,3855019.21403999999,"38",34.83453101700,"05120001"
45.84527970400,,"0",577289.17539999995,3855010.96198000014,"38",34.83445758900,"05120001"
45.84564426500,,"0",577322.33642299997,3855031.86899999995,"38",34.83464358100,"05120001"
45.84517417600,,"0",577278.78252899996,3855099.11829000013,"38",34.83525325800,"05120001"
45.84095294600,,"0",576893.39524600003,3855025.26464000018,"38",34.83461655000,"05120001"
45.84130493100,,"0",576925.56732699997,3855027.06527000014,"38",34.83463035300,"05120001"
45.84055100500,,"0",576856.52804000000,3855038.60669999989,"38",34.83473963800,"05120001"
45.84041337600,,"0",576843.84438000002,3855050.32977000019,"38",34.83484630000,"05120001"
45.84034432000,,"0",576837.47608699999,3855056.71557000000,"38",34.83490436000,"05120001"
45.84023037600,,"0",576826.97771200002,3855066.12564000022,"38",34.83499000100,"05120001"
45.83990867000,,"0",576797.69432000001,3855050.02914000023,"38",34.83484707500,"05120001"
45.83970426000,,"0",576779.19831300003,3855026.59905999992,"38",34.83463720900,"05120001"
45.83955643700,,"0",576765.11146599997,3855094.60083999997,"38",34.83525142500,"05120001"
45.84039106200,,"0",576841.36429299996,3855102.79386000009,"38",34.83531954100,"05120001"
